-57.903517,29.983978,-6.265949
94.746128,-28.552199,-7.167848
-97.800079,-48.970809,-10.129434
13.943986,48.303883,4.37428
-48.081733,-17.268705,20.110724
-58.828352,-46.309901,-13.145375
-20.600752,52.022814,-2.220436
-68.856528,-16.657998,-12.134395
62.884038,-46.709895,-5.285107
-79.843128,-33.559898,7.851036
83.291461,25.736888,4.415719
53.285355,30.393487,-5.495429
-64.588257,49.690584,15.434442
-45.464123,-9.746022,-7.0
18.070731,27.436856,-6.1
-87.80014,-55.466745,10.047044
-50.586268,-36.801826,7.199532
-92.895621,-17.951843,-5.360567
-42.317748,43.982212,5.768142
-55.847416,7.931696,-19.103798
-53.630193,44.366375,-16.499704
-79.145797,-35.77741,-11.48637
-5.101921,40.753747,-1.590906
-68.956962,-46.56164,16.495267
82.91022,-55.430757,13.808627
-88.708145,-23.535712,-22.353558
-44.72849,22.503215,-20.056312
63.907986,22.366422,7.585473
76.16174,-21.511862,3.059869
-42.065744,-22.70611,2.504073
62.434566,-12.984629,-9.28359
-63.060172,55.071745,-2.550289
65.774261,-21.033388,16.425908
-60.9374,-17.334732,3.613716
5.479644,53.123415,-7.792717
-42.829141,34.03031,-6.167851
-52.737098,-22.937594,-8.465553
92.138798,-21.186339,14.969863
-63.212553,-33.521739,-1.259375
-56.832297,38.660479,6.298107
-47.005293,10.582956,-7.695492
-82.929505,-52.464411,-10.373058
-56.633872,-52.012061,-0.077858
-50.551999,-53.459895,12.467186
-58.027143,-9.220813,-15.083672
-83.598905,-45.969932,1.964188
-65.764546,40.201886,-6.887337
69.060226,32.145416,-1.366318
-7.201078,52.358067,-8.100444
-67.854066,-46.270585,-4.644177
-0.951801,49.97437,8.427632
59.735261,-26.457654,-16.475003
-50.583359,-36.726319,-6.334791
-37.017559,48.346044,-4.514621
-93.520535,-33.116407,-15.911997
-70.483479,-23.245988,8.295328
-55.57166,-6.292882,1.38935
-56.919861,24.268546,-21.634446
97.239732,-49.971126,2.924868
-82.202863,-14.963762,-10.294799
-60.132156,-46.309892,8.740671
57.465922,-30.921992,9.5
83.957608,30.563183,-6.765063
-56.859795,2.687834,-7.890208
76.762708,-34.49547,21.75
72.456448,-44.827726,6.022551
-14.687417,44.498151,5.202555
-55.343453,42.644255,-5.292337
-83.453852,-24.41489,-1.213189
-47.963742,53.285028,-2.226978
-68.064364,-35.55235,9.318055
-97.887412,-54.538223,2.707072
56.54774,-21.409903,-6.00005
-27.782777,45.937224,4.389334
52.807714,27.103883,5.576524
-48.60551,-12.976429,6.749838
-51.700193,-56.059898,-10.765703
-43.624609,-2.096867,-18.173618
-64.991394,-38.119081,-10.941979
83.174963,-46.709896,4.061454
62.367157,-20.106745,4.675
-60.033994,17.568559,-9.816348
-65.390025,46.831219,3.775556
-78.845228,-56.059898,15.775056
62.353014,20.147793,-7.016395
80.96022,35.684711,4.828551
-61.257365,33.522672,-19.736194
-46.159849,40.506624,14.453909
-49.845829,30.875349,-15.55
-52.778925,-24.939787,3.698396
-48.549729,34.471904,3.951106
-72.723176,-46.988529,-12.912996
-75.909957,-47.000504,9.262493
-59.410568,55.38536,6.824881
11.084585,45.228486,-6.784725
1.882156,43.810474,-8.868458
10.410233,32.217012,1.507907
78.784947,-32.852143,-12.092674
-42.187339,9.913752,-17.621616
21.224988,33.249232,4.112235
-80.174438,-32.211434,-20.425105
-67.894336,-28.347704,-9.17225
72.568159,-43.459896,-9.785288
-58.605243,-31.185781,7.760843
-99.545437,-45.847751,12.771086
-55.059642,-12.620239,14.065287
-60.129676,-16.979337,-8.313661
-79.248484,-23.229693,8.387208
93.334082,-47.357469,-7.612356
-45.282924,39.137738,-16.932173
-63.243747,40.024976,15.878366
-57.526149,-5.85698,-7.355371
96.587044,-30.292469,2.405409
62.847574,-12.505898,12.366073
-20.675138,43.434535,-4.499568
-72.283852,-33.336214,2.016224
-95.862188,-26.207879,-7.554417
-93.659999,-18.117707,-15.739111
-56.978602,-19.549815,19.140286
-60.803176,-54.858758,-15.540616
-4.431983,52.58088,1.458752
88.919305,-30.914419,0.189049
7.736606,42.744142,6.692369
-58.314886,-55.777619,15.680017
-51.458405,20.092577,-9.935945
-42.096311,-14.284349,1.539657
-45.756966,42.408104,-6.142754
54.481951,-44.209896,-0.824791
-44.175654,-11.276227,-17.921188
-11.953015,45.451594,-6.668005
53.583419,-56.059898,0.75826
30.010225,24.925537,-3.680398
-77.952058,-54.491197,-17.738473
-40.726641,51.40605,2.462498
-93.612908,-29.601135,-0.624243
-51.002007,45.803163,6.312636
-53.181717,-32.678982,0.493589
-61.836817,28.191056,-13.085884
-76.063593,-25.634899,1.472702
13.584678,41.54529,0.554642
82.867914,-55.126018,-13.881906
-50.365282,35.780442,-5.644323
-79.433513,-46.340203,-5.342364
-52.622195,-47.063563,-4.495846
-59.261542,-48.224874,16.311045
72.949013,-24.941782,-3.155212
-87.333758,-47.219633,11.112979
57.897445,-30.8343,-3.958003
-64.059848,-25.14579,3.471857
-58.659491,38.595292,-14.075152
78.451941,-43.459896,-2.538099
60.697663,-17.27109,-16.475
69.183286,-37.282794,14.5
-48.5906,-0.883591,-7.294205
20.303913,34.57556,-4.79625
-27.100818,47.617572,-3.984085
68.854007,-17.752282,-9.071312
-82.596758,-39.002612,-0.522433
-87.515217,-54.494696,-16.80896
-58.88443,-44.836363,0.603744
-63.250084,37.617222,0.101297
67.598485,-33.225543,-15.2
-45.647432,-17.983297,-7.140197
95.731815,-22.826177,7.756751
6.108049,42.791779,-2.348802
-56.391666,53.645546,-0.234233
94.065517,-11.29883,7.583697
74.567232,-38.209896,9.996247
7.595207,48.720555,1.220244
61.862638,-41.754662,2.924038
62.735229,33.929431,6.586171
-87.950134,-46.045214,-10.550772
-97.85,-46.526559,-1.462505
-51.784371,-7.448122,-18.491914
-42.055028,17.748277,-14.671581
31.124626,34.180848,2.324116
-57.946279,-28.175588,-6.075
67.674054,-45.159897,0.352579
-87.123018,-25.538372,-10.217257
-53.781889,17.297615,-20.065278
-53.689664,45.720937,15.621209
-58.916688,47.957586,9.821636
-97.800072,-54.348792,11.55589
72.778853,-52.529899,-15.794945
-69.953889,-46.559898,3.694004
-69.105187,-22.254187,-1.771273
-61.501834,44.245072,-9.238329
-88.804429,-23.924527,2.966755
-21.706875,49.399514,3.338717
-78.022105,-48.186787,16.273164
-1.311801,43.149461,8.314818
-61.373475,-37.92908,7.766708
-48.97613,8.752528,-19.075014
48.643718,33.49951,2.625642
-2.87004,47.96192,-3.996056
56.54639,24.105851,-5.725
22.107036,27.523148,0.105659
-65.43349,-46.451037,-16.210718
76.943867,21.902884,3.924999
70.883553,-19.988289,8.484435
-48.357019,-19.747373,12.365769
-40.982374,-0.205275,-8.149213
-73.960249,-38.309898,-5.835492
-48.269604,-5.471374,0.343949
54.564106,-18.775259,8.68962
14.90876,30.964172,6.158459
-41.241046,41.044777,-0.873929
-56.469116,-0.795804,-15.929496
-50.585244,27.174236,-9.25
73.532507,-52.909897,15.836212
-46.473309,-29.984744,7.2
-13.650545,51.83658,5.278497
-63.385962,-23.073426,-8.575
-53.115497,-19.366927,6.740418
-56.474259,-12.940749,6.716335
-51.841716,-55.059898,-17.744332
-57.673841,-40.407341,-6.305238
63.312018,30.857116,-5.324259
66.002828,-46.709896,8.10415
-8.194752,42.148553,6.430813
-86.557755,-29.879867,-21.677756
86.911359,-41.387076,-13.448864
-63.295596,-11.031312,1.316296
-64.713392,-55.059898,12.267518
-90.90975,-32.706941,-5.408009
-50.786347,-28.950476,-6.075
2.337273,44.791155,3.350006
-52.78063,-46.4193,4.521441
-46.13845,46.79189,10.40011
65.208965,-46.851986,-14.237195
-64.908432,50.075816,-7.62348
-42.453404,42.011552,-11.54131
-53.98483,9.72455,-8.166007
-74.435643,-37.932533,12.263511
-35.898432,45.767392,4.300063
-43.102243,51.323587,-6.1
-82.079141,-53.340108,10.615272
-67.28385,-33.173863,-6.242537
-54.555859,-12.964068,20.182825
63.236011,-34.059898,8.919217
-69.271945,-22.854479,-17.900085
-20.675138,42.283863,2.239185
-54.422645,32.522198,6.409151
-50.411751,46.201736,-9.214895
48.559819,25.919268,-1.199414
-6.253119,42.025733,-8.552503
-51.729553,40.486918,10.44802
86.908045,-37.605314,6
68.771401,18.08553,5.80591
57.103561,12.754615,5.328668
94.518049,-48.966454,11.058657
-97.800072,-55.072089,-12.997817
13.01326,49.643755,-2.942253
-61.525024,-55.059898,3.521576
72.975111,-27.66787,15.163347
-75.734827,-29.374079,11.003066
-66.16657,52.031692,7.454884
-56.900139,47.621461,3.999634
-52.387449,37.782181,-14.508926
-59.181639,44.382197,14.592737
-40.17882,-7.290381,-14.341357
24.853241,30.51504,-5.29625
56.268633,-30.284948,-9.612449
-70.96558,-55.059898,7.621807
5.168658,51.020021,6.649994
-74.484947,-38.623827,-12.8851
-76.219183,-44.559898,3.354322
-48.512626,41.87513,-0.214964
-50.69157,24.359457,-20.905358
-55.945573,-38.118599,-0.509256
-63.984428,-30.374228,5.008842
-52.181508,-48.117985,-9.653323
-54.177413,-16.333111,-6.525937
-95.764626,-21.596819,-11.562828
-79.604914,-33.84003,-6.127203
57.042772,-24.077684,16.475
-69.527758,-16.313417,-5.2273
-46.297258,32.218781,-20.692619
-69.948125,-44.298159,9.870954
3.940349,48.048338,-4.564789
-53.058087,-30.729578,7.68419
-59.859542,39.287335,11.405913
-59.102481,-10.721231,-2.25
5.651153,40.110675,-6.950168
-43.90266,29.123467,-8.648992
-77.847193,-47.670308,-15.819618
-47.940716,-19.599985,5.152119
77.684645,-45.723883,2.259379
13.309924,28.405616,-0.731885
58.000561,-18.634633,16.474983
-60.690937,53.444922,12.09222
-51.716824,-10.569905,-8.133037
-75.044901,-55.059898,-10.648964
77.510223,-25.694876,-11.161682
-66.92842,-22.128428,-13.257285
-46.184956,41.636001,9.324345
-46.94776,-28.709377,1.602386
-74.035539,-34.182808,8.56719
-44.230671,35.91864,-10.761442
10.31692,50.055294,-7.591287
58.938715,-26.075162,3.95581
13.520152,34.380003,-4.467049
-40.751327,3.21251,-15.771514
-87.364891,-55.059898,17.000151
-48.194163,4.902627,-7.698862
-43.072492,-23.580317,-3.925
-66.223473,45.080509,-4.19274
-86.42883,-21.399617,-17.736912
59.923194,-46.709896,5.938082
-79.011661,-24.278842,-9.626852
-57.792594,-11.783381,-8.123815
-8.030267,52.307874,-2.409021
-64.194383,-46.423814,11.271682
-93.172397,-22.171383,-17.999091
-60.885503,37.765993,-5.792954
69.482409,-34.059898,3.844195
-84.02417,-28.983286,2.072057
-60.519714,20.86764,-15.011379
-7.922013,50.655661,6.769911
69.583853,-12.432587,10.50184
-41.309092,44.721966,-5.379972
86.664837,-43.459896,0.758002
-51.74397,-52.763492,-2.773466
-65.348835,50.006399,-1.900735
61.895045,-29.127384,15.558512
-0.38608,41.17792,-4.73129
19.096626,27.864241,6.194209
-94.327574,-15.718055,-9.649168
-58.521438,-46.373834,-6.722608
-54.948829,30.194417,-13.175029
-97.805986,-46.931212,3.919353
-44.857451,17.309436,-20.280821
-80.323086,-46.309898,11.352706
-60.859587,23.086096,-10.16452
-52.100023,-10.121877,2.749978
-0.829843,51.081445,-8.755011
63.819528,-18.301118,-5.574989
-50.441117,40.541979,5.516714
75.385929,-34.888083,15.2
-49.952041,-12.737248,17.029361
-63.250135,38.472979,6.534897
-66.501219,-47.009899,-11.253465
-15.269153,48.9468,-6.043905
-49.343072,41.224585,-14.2
-57.000999,-36.227052,7.45
71.315346,-45.659897,-3.466622
86.441801,-33.359898,-7.250673
-46.102011,-22.961756,-11.95
-70.221092,-38.042536,-10.61739
-47.464899,31.360646,-11.250022
-54.460933,32.190102,-2.500699
69.060226,23.432462,-1.097002
-70.065542,-29.455153,7.860398
-93.248591,-22.454897,-0.803049
-67.292661,-40.794589,11.925796
-57.908316,40.331067,0.491718
58.637473,-55.2099,7.588232
-52.271938,-51.684636,3.16947
3.240921,42.723523,8.164908
-50.873688,-21.476784,20.110686
54.890043,-49.593634,1.656309
62.54767,-34.208684,-10.039454
-87.649532,-45.809898,-4.291138
58.071778,-18.717447,5.520052
-60.883971,26.59452,-19.684067
-97.833824,-53.697649,-5.750282
-56.994083,-22.294858,0.672495
-57.726421,-40.427676,7.258587
-75.61061,-23.044838,10.874894
-49.467782,-36.310351,0.161336
78.252464,-27.410807,1.176594
-41.138692,-17.650827,-2.110311
-66.250138,47.774,10.049338
-89.750236,-25.870328,-1.25647
-2.778546,46.137575,4.472286
-54.263446,44.181807,-11.178076
-54.251722,24.174523,-12.105998
-49.281158,-5.938561,-5.882018
-58.133399,-13.978743,0.95
-80.300591,-34.00622,2.624191
-84.682352,-24.458352,2.92375
-52.047145,31.402091,-6.373119
-94.42754,-27.580283,-18.443097
-85.734049,-34.949017,-9.67923
-72.393054,-33.665615,-2.663962
61.546421,-24.532399,-6.401327
-14.342884,52.232341,-2.104696
-44.075762,-9.669095,-2.187386
-56.900139,48.033861,-3.775175
-60.279814,34.051018,-11.249962
-61.584437,-14.440875,-12.037091
32.909186,28.792823,-2.975248
-66.186385,42.326307,0.852802
-51.251326,-15.835693,-0.306862
-43.236995,18.702395,-9.633586
